date,pm2.5,pm10,OC,EC,NO3,SO42,NH4,meantemp,mintemp,maxtemp,meanhumi,dow,year,influenza,season,holiday,ma5meantemp,cityname,noacc,noacc_A,noacc_B,noacc_M,noacc_F,circ,circ_A,circ_B,circ_M,circ_F,resp,resp_A,resp_B,resp_M,resp_F
2010-04-17,30.125,54.5605889,,,15.3876629,11.18053866,,7.6,4,12,63.4,7,2010,1,1,0,6.2,Seoul,1081,946,135,576,505,147,76,71,87,60,770,746,24,400,370
2010-04-18,33.79166667,65.26214689,,,,,,12,6.2,17,54.3,1,2010,1,1,0,7.72,Seoul,988,851,137,516,472,117,64,53,62,55,675,653,22,348,327
2010-04-19,32.125,63.37096774,,,,,,14.7,12.7,17.4,55.6,2,2010,1,1,0,9.86,Seoul,720,574,146,390,330,147,89,58,91,56,436,402,34,226,210
2010-04-20,31.5,61.09873708,,,,,,16.8,13.3,20.7,68,3,2010,1,1,0,11.82,Seoul,669,515,154,368,301,146,68,78,84,62,395,359,36,214,181
2010-04-21,18.91666667,36.45756881,5.311228066,1.157107401,9.452813423,7.42910476,,14.1,10.7,18.5,69.9,4,2010,1,1,0,13.04,Seoul,631,497,134,333,298,131,65,66,76,55,367,344,23,191,176
2010-04-22,8.125,16.26612903,,,,,,10.7,9.1,12.7,66.9,5,2010,1,1,0,13.66,Seoul,686,528,158,367,319,112,56,56,54,58,409,370,39,214,195
2010-04-23,15.04166667,25.024,,,,,,9.3,6.6,14.3,71.4,6,2010,0,1,0,13.12,Seoul,764,610,154,425,339,136,69,67,71,65,487,456,31,280,207
2010-04-24,32.375,55.64880274,10.10693423,1.611534891,11.1484671,5.510250692,9.610863315,11.1,5.4,16.8,50.1,7,2010,0,1,0,12.4,Seoul,954,814,140,510,444,130,68,62,84,46,662,630,32,339,323
2010-04-25,36.66666667,66.49595376,,,,,,13.6,6.9,19.4,33.5,1,2010,0,1,0,11.76,Seoul,916,778,138,491,425,132,79,53,79,53,617,579,38,321,296
2010-04-26,26.91666667,50.70486111,,,,,,12.4,10.2,17.8,63.4,2,2010,0,1,0,11.42,Seoul,704,550,154,392,312,160,85,75,101,59,385,365,20,203,182
2010-04-27,18.60869565,37.65121669,,,,,,7.5,5.1,10.9,71.5,3,2010,0,1,0,10.78,Seoul,652,510,142,362,290,157,90,67,100,57,369,338,31,188,181
2010-04-28,13.75,37.40571429,,,,,,5,3.3,7.8,77.5,4,2010,0,1,0,9.92,Seoul,614,469,145,331,283,148,73,75,79,69,328,304,24,175,153
2010-04-29,21.625,61.37542662,,,,,,8.5,3.4,12.4,62,5,2010,0,1,0,9.4,Seoul,626,484,142,336,290,142,73,69,79,63,362,333,29,189,173
2010-04-30,21.79166667,53.41129944,,,,,,9.6,7,13.2,63.3,6,2010,0,1,0,8.6,Seoul,807,653,154,428,379,142,72,70,82,60,510,484,26,262,248
2010-05-01,22.5,41.94438007,,,,,,12.3,5.8,17.5,49.5,7,2010,0,1,0,8.58,Seoul,1099,913,186,606,493,158,82,76,88,70,729,683,46,402,327
2010-05-02,27.54166667,66.54225352,,,,,,17.2,9.9,23.3,43.4,1,2010,0,1,0,10.52,Seoul,871,723,148,473,398,127,56,71,71,56,597,568,29,308,289
2010-05-03,29.875,88.85263158,,,,,,18.2,16.5,19.5,79.5,2,2010,0,1,0,13.16,Seoul,740,584,156,414,326,148,78,70,97,51,447,414,33,236,211
2010-05-04,28.83333333,85.46594982,3.899674923,0.95499608,7.059609121,12.62801303,,20.2,18.2,25.3,70.3,3,2010,0,1,0,15.5,Seoul,775,615,160,425,350,138,63,75,74,64,486,450,36,268,218
2010-05-05,30.08333333,76.95249131,,,,,,20.6,15.4,25.2,57.5,4,2010,0,1,1,17.7,Seoul,834,670,164,437,397,147,71,76,84,63,544,503,41,282,262
2010-05-06,19.86363636,34.28848485,,,,,,13.4,10.4,19.8,83.4,5,2010,0,1,0,17.92,Seoul,669,535,134,364,305,127,69,58,67,60,394,366,28,215,179
2010-05-07,19.41666667,41.87244284,,,,,,14.6,9.6,20.6,52.8,6,2010,0,1,0,17.4,Seoul,718,563,155,398,320,117,56,61,71,46,441,406,35,231,210
2010-05-08,36.20833333,68.99418605,7.565292638,1.602289387,14.60123502,10.30430687,11.68114501,16.7,12.1,23,49.9,7,2010,0,1,0,17.1,Seoul,905,754,151,491,414,130,63,67,85,45,622,581,41,324,298
2010-05-09,42.95833333,79.86267606,,,,,,19,13.4,25.2,45.8,1,2010,0,1,0,16.86,Seoul,835,694,141,441,394,133,77,56,72,61,547,515,32,290,257
2010-05-10,25.54166667,85.48356808,,,,,,16.1,12.7,20.9,51.1,2,2010,0,1,0,15.96,Seoul,694,540,154,417,277,134,63,71,75,59,436,397,39,277,159
2010-05-11,19.08333333,61.54642857,5.510601748,1.343243866,6.940653513,4.250175466,5.965842627,12.9,10.5,17,60.4,3,2010,0,1,0,15.86,Seoul,597,441,156,328,269,132,60,72,66,66,332,302,30,185,147
2010-05-12,22.70833333,54.11744186,,,,,,13.8,8.7,19.6,64.5,4,2010,0,1,0,15.7,Seoul,616,484,132,312,304,127,66,61,62,65,371,337,34,189,182
2010-05-13,29.45833333,64.97408716,,,,,,16,10.2,21.9,54.8,5,2010,0,1,0,15.56,Seoul,662,504,158,358,304,136,64,72,68,68,386,350,36,208,178
2010-05-14,20.33333333,43.30190931,5.903979014,1.590246197,7.206985753,5.661059703,,18,12.1,23.7,40.5,6,2010,0,1,0,15.36,Seoul,749,606,143,404,345,131,67,64,79,52,496,471,25,272,224
2010-05-15,26.5,53.87408313,,,,,,17,12.9,21.9,49.4,7,2010,0,1,0,15.54,Seoul,995,823,172,547,448,146,76,70,77,69,674,638,36,374,300
2010-05-16,20.95833333,42.78255675,,,,,,18.2,12.6,25.1,48,1,2010,0,1,0,16.6,Seoul,927,777,150,535,392,152,75,77,95,57,615,588,27,350,265
2010-05-17,26.5,56.17512077,,,,,,20.3,14.4,27,47.9,2,2010,0,1,0,17.9,Seoul,692,554,138,402,290,132,68,64,75,57,410,387,23,234,176
2010-05-18,11.26086957,19.14285714,,,,,,17.3,15,19.4,94.4,3,2010,0,1,0,18.16,Seoul,673,535,138,356,317,142,74,68,76,66,382,356,26,195,187
2010-05-19,47.16666667,76.94856459,,,,,,17.1,14.5,20.9,82.5,4,2010,0,1,0,17.98,Seoul,656,510,146,344,312,137,61,76,71,66,380,352,28,188,192
2010-05-20,63,138.9394299,7.228624248,1.741619964,21.27031269,28.47808765,16.17191839,19.5,13.6,25.4,65.6,5,2010,0,1,0,18.48,Seoul,939,775,164,489,450,137,64,73,74,63,631,595,36,318,313
2010-05-21,60.5,139.6508121,,,,,,22.1,14.9,28.6,49.8,6,2010,0,1,1,19.26,Seoul,976,869,107,534,442,130,84,46,78,52,684,657,27,364,320
2010-05-22,43.5,93.06920415,,,,,,20.1,15.7,25.5,61.1,7,2010,0,1,0,19.22,Seoul,920,777,143,493,427,123,62,61,70,53,631,600,31,331,300
2010-05-23,4.590909091,10.51487414,,,,,,16.1,14.6,18.1,78,1,2010,0,1,0,18.98,Seoul,859,720,139,453,406,124,69,55,74,50,581,555,26,303,278
2010-05-24,9.818181818,18.00934579,,,,,,13.1,12.2,15.8,93.1,2,2010,0,1,0,18.18,Seoul,632,482,150,343,289,140,73,67,74,66,355,323,32,184,171
2010-05-25,26.70833333,52.67283237,,,,,,14.9,12.1,18.8,85.6,3,2010,0,1,0,17.26,Seoul,608,459,149,325,283,141,75,66,70,71,339,318,21,183,156
2010-05-26,8.636363636,18.8419244,3.751456417,0.893469605,7.601951404,2.504381187,,17.4,14,21.7,60.8,4,2010,0,1,0,16.32,Seoul,602,458,144,336,266,141,83,58,87,54,331,304,27,181,150
2010-05-27,8.458333333,20.72624434,,,,,,17.4,11.5,24,53,5,2010,0,1,0,15.78,Seoul,655,516,139,363,292,126,64,62,66,60,389,360,29,219,170
2010-05-28,23.66666667,44.77360637,,,,,,17.3,14.5,20.4,66.4,6,2010,0,1,0,16.02,Seoul,775,619,156,446,329,149,77,72,101,48,474,449,25,258,216
2010-05-29,22.08333333,41.73702032,7.878503049,1.769728961,13.81706422,6.732595874,,18.7,14.6,23.3,63.1,7,2010,0,1,0,17.14,Seoul,971,840,131,522,449,114,56,58,59,55,672,641,31,357,315
2010-05-30,15.25,28.93884485,,,,,,18.9,15,23.4,59.4,1,2010,0,1,0,17.94,Seoul,853,726,127,490,363,110,56,54,70,40,596,565,31,336,260
2010-05-31,14.66666667,28.95537757,,,,,,17.3,14.3,20,65.5,2,2010,0,1,0,17.92,Seoul,690,560,130,368,322,141,71,70,80,61,433,412,21,231,202
2010-06-01,13.58333333,29.39400922,,,,,,19.1,12.1,26.2,45,3,2010,0,2,0,18.26,Seoul,833,662,171,467,366,161,85,76,84,77,513,470,43,291,222
2010-06-02,25.25,47.44178082,9.605690628,2.403901221,8.710145872,4.822030834,6.633433901,21,14.8,26.6,48.1,4,2010,0,2,0,19,Seoul,731,581,150,373,358,120,50,70,58,62,486,455,31,260,226
2010-06-03,25.91666667,47.85864486,,,,,,21.1,16.2,26.5,57.5,5,2010,0,2,0,19.48,Seoul,740,598,142,391,349,147,83,64,76,71,455,423,32,242,213
2010-06-04,20.25,41.11630559,,,,,,22.3,16.6,27.9,52,6,2010,0,2,0,20.16,Seoul,798,658,140,442,356,122,58,64,72,50,522,491,31,288,234
2010-06-05,20.29166667,44.63564132,,,,,,23.3,17.9,28.4,50.1,7,2010,0,2,0,21.36,Seoul,937,800,137,513,424,127,69,58,66,61,656,623,33,354,302
2010-06-06,20.29166667,42.93107345,,,,,,24.9,19,30.9,43.6,1,2010,0,2,1,22.52,Seoul,897,769,128,512,385,126,70,56,77,49,631,604,27,358,273
2010-06-07,19.375,37.11590909,,,,,,25.4,20.9,31.4,47,2,2010,0,2,0,23.4,Seoul,718,556,162,399,319,132,68,64,83,49,437,392,45,234,203
2010-06-08,17.33333333,33.80936073,,,,,,25.7,19.3,31.8,34.1,3,2010,1,2,0,24.32,Seoul,606,474,132,342,264,130,69,61,82,48,355,326,29,189,166
2010-06-09,30.16666667,58.02201622,,,,,,26,20.5,30.6,42.3,4,2010,1,2,0,25.06,Seoul,623,486,137,336,287,124,56,68,75,49,372,344,28,192,180
2010-06-10,43.375,76.70799537,,,,,,26.5,21.7,32.7,46.8,5,2010,1,2,0,25.7,Seoul,662,535,127,352,310,124,59,65,63,61,417,387,30,223,194
2010-06-11,30.04166667,52.98723898,,,,,,25.6,21.6,31.2,44.3,6,2010,1,2,0,25.84,Seoul,737,593,144,414,323,119,51,68,57,62,482,445,37,280,202
2010-06-12,18.58333333,27.76993166,,,,,,17.9,16.9,22,91.5,7,2010,1,2,0,24.34,Seoul,805,689,116,441,364,102,53,49,48,54,556,530,26,304,252
2010-06-13,16.125,24.64236902,,,,,,22,17.5,27.2,81.3,1,2010,1,2,0,23.6,Seoul,794,676,118,436,358,118,55,63,68,50,525,510,15,295,230
2010-06-14,19.58333333,32.98007034,,,,,,22.8,20,26.4,80.6,2,2010,1,2,0,22.96,Seoul,597,438,159,332,265,150,74,76,87,63,331,295,36,180,151
2010-06-15,14.41666667,27.36145952,,,,,,24.4,20.7,29.7,70.8,3,2010,1,2,0,22.54,Seoul,571,445,126,309,262,119,58,61,72,47,331,308,23,172,159
2010-06-16,31.20833333,49.64196123,5.317859904,1.301783539,4.264071197,12.18799298,10.04732565,22.3,20.2,25.6,75.3,4,2010,0,2,0,21.88,Seoul,506,399,107,265,241,99,51,48,51,48,298,280,18,147,151
2010-06-17,96.375,151.2188591,,,,,,24,20.9,27.6,73.1,5,2010,0,2,0,23.1,Seoul,630,483,147,340,290,116,61,55,60,56,367,335,32,194,173
2010-06-18,83.70833333,128.591716,,,,,,25.9,22.8,31.1,67.5,6,2010,0,2,0,23.88,Seoul,730,592,138,417,313,141,79,62,84,57,471,440,31,265,206
2010-06-19,50.70833333,79.96062053,,,,,,23,21.5,25.8,79.1,7,2010,0,2,0,23.92,Seoul,921,800,121,526,395,119,70,49,58,61,646,624,22,380,266
2010-06-20,28.79166667,46.43259086,,,,,,23,20.8,27,74.9,1,2010,0,2,0,23.64,Seoul,863,720,143,509,354,118,56,62,69,49,584,548,36,347,237
2010-06-21,31.70833333,58.09512485,,,,,,22.2,18.1,27.8,69,2,2010,0,2,0,23.62,Seoul,605,477,128,338,267,132,76,56,78,54,348,320,28,190,158
2010-06-22,19.75,52.88836105,7.080087799,1.80710791,3.145127763,5.206933741,6.010688614,21.6,18.4,25.2,50.8,3,2010,0,2,0,23.14,Seoul,569,435,134,325,244,113,61,52,64,49,315,289,26,187,128
2010-06-23,22.33333333,44.66431095,,,,,,23,16.7,28.6,53.6,4,2010,0,2,0,22.56,Seoul,602,472,130,366,236,120,69,51,84,36,346,313,33,215,131
2010-06-24,32.25,58.25087515,,,,,,24.4,18.5,30.8,54.8,5,2010,0,2,0,22.84,Seoul,609,473,136,342,267,136,65,71,72,64,354,330,24,201,153
2010-06-25,39.83333333,66.83078731,,,,,,26.7,20.3,32.5,50.1,6,2010,0,2,0,23.58,Seoul,614,485,129,331,283,104,50,54,55,49,386,359,27,205,181
2010-06-26,21.33333333,35.31904762,,,,,,24.8,21.4,27.2,59.9,7,2010,0,2,0,24.1,Seoul,816,668,148,465,351,154,77,77,88,66,524,497,27,302,222
2010-06-27,14.73913043,23.4947245,,,,,,21.8,20.9,23.3,85.5,1,2010,0,2,0,24.14,Seoul,709,600,109,419,290,115,71,44,64,51,471,444,27,287,184
2010-06-28,34.08333333,56.54227053,,,,,,24.6,19.7,30.5,67.9,2,2010,0,2,0,24.46,Seoul,590,450,140,356,234,129,71,58,71,58,325,299,26,206,119
2010-06-29,39.79166667,67.06755127,,,,,,23.9,21.4,27.2,74,3,2010,0,2,0,24.36,Seoul,563,444,119,341,222,130,79,51,75,55,318,295,23,199,119
2010-06-30,32.04166667,53.33412604,,,,,,22.8,20.6,24.8,81.1,4,2010,0,2,0,23.58,Seoul,582,447,135,318,264,135,79,56,79,56,317,289,28,171,146
2010-07-01,39.16666667,64.1990232,,,,,,26.1,21.9,30.7,72.1,5,2010,0,2,0,23.84,Seoul,663,503,160,366,297,145,67,78,77,68,374,344,30,213,161
2010-07-02,32.875,55.65422886,,,,,,24.9,23.8,25.9,89,6,2010,0,2,0,24.46,Seoul,698,539,159,398,300,139,69,70,71,68,393,357,36,237,156
2010-07-03,23.375,36.71702638,,,,,,24.1,22.5,25.7,88.1,7,2010,0,2,0,24.36,Seoul,827,715,112,474,353,120,81,39,67,53,546,522,24,313,233
2010-07-04,12.45833333,22.33491686,,,,,,26.5,23.4,29.9,72,1,2010,0,2,0,24.88,Seoul,755,618,137,429,326,104,51,53,71,33,487,459,28,270,217
2010-07-05,34.08333333,56.42509135,,,,,,26.1,23.1,30.8,74.1,2,2010,0,2,0,25.54,Seoul,608,449,159,345,263,151,78,73,84,67,334,300,34,192,142
2010-07-06,47.41666667,76.33414634,,,,,,26,21.7,31.6,61.6,3,2010,0,2,0,25.52,Seoul,529,403,126,295,234,126,71,55,69,57,287,265,22,160,127
2010-07-07,38.16666667,61.4373494,,,,,,25.6,22.4,29.6,68,4,2010,0,2,0,25.66,Seoul,567,428,139,313,254,125,63,62,63,62,317,285,32,186,131
2010-07-08,24.20833333,43.25524476,,,,,,24.7,21.9,29.6,64.6,5,2010,0,2,0,25.78,Seoul,555,430,125,317,238,115,63,52,66,49,311,288,23,177,134
2010-07-09,23.375,38.97655334,,,,,,24.9,21.2,29.8,64.4,6,2010,0,2,0,25.46,Seoul,625,491,134,345,280,116,62,54,64,52,378,349,29,203,175
2010-07-10,26.41666667,41.63766389,,,,,,25.6,21.7,29.2,64.6,7,2010,0,2,0,25.36,Seoul,748,625,123,410,338,116,62,54,69,47,517,488,29,281,236
2010-07-11,16.91666667,26.22261072,,,,,,23.8,22.2,26.5,67.8,1,2010,0,2,0,24.92,Seoul,653,525,128,370,283,114,57,57,62,52,409,386,23,234,175
2010-07-12,12.83333333,24.38011696,,,,,,25.1,21,28.6,61.3,2,2010,0,2,0,24.82,Seoul,549,423,126,326,223,125,64,61,69,56,314,291,23,192,122
2010-07-13,14.08333333,24.95449242,,,,,,26.1,22,31.3,67.5,3,2010,0,2,0,25.1,Seoul,517,380,137,302,215,123,62,61,71,52,283,256,27,156,127
2010-07-14,21.25,36.16060961,7.83879129,1.69096848,4.954416264,4.255517418,5.932874649,24.8,21.8,27.7,74,4,2010,0,2,0,25.08,Seoul,526,393,133,267,259,121,58,63,53,68,288,265,23,150,138
2010-07-15,33.375,54.5229682,,,,,,26,22.7,30,67.8,5,2010,0,2,0,25.16,Seoul,543,401,142,315,228,127,55,72,68,59,306,276,30,195,111
2010-07-16,18.7826087,30.05826397,,,,,,23.7,21.6,27.7,83.4,6,2010,0,2,0,25.14,Seoul,545,428,117,313,232,124,71,53,63,61,316,287,29,185,131
2010-07-17,6.782608696,13.26840855,,,,,,23.2,22.1,24.2,89.8,7,2010,0,2,0,24.76,Seoul,775,630,145,448,327,132,74,58,65,67,466,432,34,273,193
2010-07-18,6.916666667,15.62410501,,,,,,25.9,23.1,29.1,74,1,2010,0,2,0,24.72,Seoul,715,604,111,410,305,113,68,45,77,36,468,438,30,259,209
2010-07-19,10.125,22.37902265,,,,,,26.7,25,30.1,73.3,2,2010,0,2,0,25.1,Seoul,534,412,122,285,249,110,58,52,54,56,312,286,26,169,143
2010-07-20,13.04166667,26.13504075,5.793715396,1.772377133,3.455301743,3.868184929,11.21973535,28.2,24.1,32.3,68.1,3,2010,0,2,0,25.54,Seoul,555,434,121,338,217,135,75,60,84,51,286,271,15,171,115
2010-07-21,12.08333333,23.88661037,,,,,,27.8,26.3,29.7,68.5,4,2010,0,2,0,26.36,Seoul,529,410,119,290,239,127,70,57,69,58,295,276,19,166,129
2010-07-22,7.666666667,15.92583732,,,,,,27.1,25.9,29.6,74.3,5,2010,0,2,0,27.14,Seoul,547,399,148,323,224,119,57,62,66,53,306,269,37,190,116
2010-07-23,9.875,18.45041816,,,,,,24.4,23,25.9,84,6,2010,0,2,0,26.84,Seoul,614,492,122,332,282,122,70,52,67,55,358,333,25,196,162
2010-07-24,30.95833333,48.22786305,,,,,,25.6,23.6,29.3,80,7,2010,0,2,0,26.62,Seoul,768,652,116,428,340,111,58,53,57,54,503,482,21,281,222
2010-07-25,13.41666667,21.3317757,3.936618228,0.480233067,2.138066571,6.176100997,5.231815658,26,23.5,30,77.6,1,2010,0,2,0,26.18,Seoul,694,583,111,399,295,107,60,47,59,48,469,444,25,261,208
2010-07-26,8.791666667,17.88042204,,,,,,25.4,23,28.6,80.4,2,2010,0,2,0,25.7,Seoul,547,411,136,307,240,141,70,71,75,66,295,270,25,164,131
2010-07-27,13.25,22.63420428,,,,,,26.9,24.4,30.8,69.4,3,2010,0,2,0,25.66,Seoul,558,416,142,297,261,128,65,63,63,65,295,270,25,164,131
2010-07-28,10,19.8941736,4.477792372,1.388085902,,,,27,23.7,31.2,69.6,4,2010,0,2,0,26.18,Seoul,533,400,133,285,248,112,49,63,52,60,301,279,22,168,133
2010-07-29,13.375,24.74475524,,,,,,26.8,24.7,30.6,75.5,5,2010,0,2,0,26.42,Seoul,555,425,130,313,242,126,67,59,66,60,315,284,31,178,137
2010-07-30,22.20833333,38.40534262,,,,,,27,25.1,30.8,74.9,6,2010,0,2,0,26.62,Seoul,608,473,135,355,253,129,61,68,73,56,359,334,25,215,144
2010-07-31,32.79166667,50.61233993,2.518518377,0.726171125,,,,27,24.9,30.1,77.3,7,2010,0,2,0,26.94,Seoul,791,654,137,447,344,122,55,67,69,53,526,501,25,295,231
2010-08-01,33.95833333,51.29084589,,,,,,27.5,26.1,31,78.5,1,2010,0,2,0,27.06,Seoul,726,582,144,403,323,144,78,66,76,68,432,409,23,241,191
2010-08-02,25.375,42.03804994,,,,,,27.3,25.4,31.8,77.3,2,2010,0,2,0,27.12,Seoul,576,432,144,324,252,157,88,69,84,73,286,259,27,163,123
2010-08-03,19.41666667,39.26518692,7.299185696,1.772524292,2.657775926,4.526776412,2.467458498,27.6,24,32.1,59.4,3,2010,0,2,0,27.28,Seoul,518,396,122,288,230,112,57,55,50,62,302,277,25,175,127
2010-08-04,39.125,60.82746479,,,,,,28.1,25.8,31.9,72.1,4,2010,0,2,0,27.5,Seoul,515,380,135,288,227,129,59,70,71,58,273,258,15,157,116
2010-08-05,27.125,42.31431898,,,,,,29.2,26,33.8,74.5,5,2010,0,2,0,27.94,Seoul,562,434,128,310,252,120,56,64,69,51,324,301,23,181,143
2010-08-06,9.875,20.94942529,,,,,,28.3,26.3,31,76.3,6,2010,0,2,0,28.1,Seoul,608,457,151,347,261,114,56,58,69,45,347,313,34,201,146
2010-08-07,9.875,21.86004515,,,,,,26.2,24.3,28.2,86.4,7,2010,0,2,0,27.88,Seoul,657,530,127,354,303,110,55,55,69,41,404,374,30,208,196
2010-08-08,14.41666667,28.64785553,,,,,,27.3,24,31.6,70.5,1,2010,0,2,0,27.82,Seoul,628,499,129,342,286,117,62,55,68,49,376,356,20,196,180
2010-08-09,17.41666667,31.81590909,,,,,,28.6,24.1,33.3,62.9,2,2010,0,2,0,27.92,Seoul,526,402,124,315,211,125,71,54,81,44,271,248,23,165,106
2010-08-10,14.95652174,24.90432802,,,,,,26.5,24.9,29.8,82.4,3,2010,0,2,0,27.38,Seoul,496,350,146,268,228,134,56,78,67,67,240,224,16,130,110
2010-08-11,9.25,18.43778281,,,,,,28.2,25,32.7,73.9,4,2010,0,2,0,27.36,Seoul,497,356,141,270,227,123,61,62,68,55,243,220,23,138,105
2010-08-12,25.91666667,41.75198188,,,2.585165098,4.640229702,2.234933801,23.7,21.7,26.7,78.6,5,2010,0,2,0,26.86,Seoul,513,374,139,304,209,131,65,66,76,55,278,254,24,166,112
2010-08-13,29.58333333,47.57109557,,,,,,26,21.5,29.6,85.9,6,2010,0,2,0,26.6,Seoul,565,441,124,321,244,136,75,61,79,57,305,284,21,174,131
2010-08-14,29.91666667,53.12712826,,,,,,26.9,25.3,29.1,84.4,7,2010,0,2,0,26.26,Seoul,660,539,121,367,293,131,71,60,62,69,402,383,19,235,167
2010-08-15,29.95652174,46.66174801,,,,,,26.6,24.6,30.2,80.5,1,2010,0,2,1,26.28,Seoul,644,510,134,380,264,138,75,63,79,59,389,362,27,227,162
2010-08-16,38.95833333,67.35300926,,,,,,24.8,22.8,26.7,78.3,2,2010,0,2,0,25.6,Seoul,532,398,134,294,238,124,63,61,63,61,275,256,19,157,118
2010-08-17,27.79166667,53.06150342,9.985670087,1.985137126,10.38112775,9.859986798,4.731959837,26.3,21,31.8,65.4,3,2010,0,2,0,26.12,Seoul,529,400,129,301,228,122,54,68,65,57,285,267,18,164,121
2010-08-18,17.75,30.42759407,,,,,,26,22.2,31.2,81.9,4,2010,0,2,0,26.12,Seoul,529,392,137,289,240,133,65,68,75,58,277,251,26,149,128
2010-08-19,16.79166667,29.543379,,,,,,28.5,24.7,32.9,72.5,5,2010,0,2,0,26.44,Seoul,543,432,111,287,256,128,73,55,61,67,303,289,14,164,139
2010-08-20,20.66666667,34.11288483,6.510300049,1.582815318,2.34342339,6.260124895,3.106187291,28.6,25.5,32.2,71.9,6,2010,0,2,0,26.84,Seoul,628,483,145,358,270,146,82,64,85,61,346,326,20,199,147
2010-08-21,20.54166667,33.36384181,,,,,,28.6,25.1,32.1,69.3,7,2010,0,2,0,27.6,Seoul,761,637,124,436,325,125,71,54,70,55,511,480,31,293,218
2010-08-22,19.45833333,31.08049887,,,,,,28.7,25.4,32.5,69.8,1,2010,0,2,0,28.08,Seoul,606,504,102,335,271,106,64,42,64,42,371,353,18,207,164
2010-08-23,10.70833333,20.94600939,,,,,,26.4,23.7,29.1,84.3,2,2010,0,2,0,28.16,Seoul,494,380,114,289,205,96,46,50,55,41,289,268,21,175,114
2010-08-24,7.913043478,16.31314286,,,,,,23.7,21.9,25.9,85.4,3,2010,0,2,0,27.2,Seoul,566,411,155,332,234,150,72,78,95,55,293,263,30,164,129
2010-08-25,6,13.10915493,,,,,,21.6,19.9,22.5,89,4,2010,0,2,0,25.8,Seoul,508,378,130,302,206,115,50,65,74,41,272,256,16,160,112
2010-08-26,9.083333333,18.29638273,,,,,,24,21.1,26.7,87.4,5,2010,0,2,0,24.88,Seoul,538,420,118,304,234,118,59,59,64,54,316,296,20,187,129
2010-08-27,14.33333333,25.63391813,,,,,,25.8,23.8,31.8,81.9,6,2010,0,2,0,24.3,Seoul,636,494,142,366,270,143,76,67,82,61,369,344,25,210,159
2010-08-28,11.70833333,22.82188591,,,,,,25.5,24.7,27.2,83.3,7,2010,0,2,0,24.12,Seoul,729,599,130,412,317,120,70,50,71,49,465,431,34,260,205
2010-08-29,7.166666667,13.69131455,,,,,,23.7,21.7,26,91.8,1,2010,0,2,0,24.12,Seoul,663,517,146,366,297,138,62,76,67,71,411,391,20,232,179
2010-08-30,15.25,25.47866205,,,,,,25.8,23.1,29.9,73.3,2,2010,0,2,0,24.96,Seoul,579,455,124,321,258,123,64,59,71,52,323,302,21,180,143
2010-08-31,25.41666667,41.03472222,,,,,,24.9,22.2,27.2,80.1,3,2010,0,2,0,25.14,Seoul,589,461,128,347,242,129,71,58,71,58,329,299,30,206,123
2010-09-01,8.833333333,18.61079219,,,,,,26,22.8,31.4,81.6,4,2010,0,3,0,25.18,Seoul,662,505,157,359,303,146,76,70,90,56,352,325,27,187,165
2010-09-02,7.727272727,16.94871795,,,,,,24,22.2,26.2,83.8,5,2010,0,3,0,24.88,Seoul,594,470,124,317,277,128,70,58,73,55,341,317,24,178,163
2010-09-03,11.16666667,24.27764977,,,,,,25.4,22.8,30,82.4,6,2010,0,3,0,25.22,Seoul,707,554,153,377,330,147,70,77,81,66,430,402,28,231,199
2010-09-04,13.58333333,27.74489796,,,,,,26.8,23.3,31.2,75.8,7,2010,0,3,0,25.42,Seoul,800,668,132,437,363,118,59,59,70,48,539,515,24,286,253
2010-09-05,15.68181818,25.87514586,,,,,,25.1,23.1,30.7,83.3,1,2010,0,3,0,25.46,Seoul,700,569,131,385,315,130,65,65,74,56,428,408,20,230,198
2010-09-06,6.19047619,13.67057444,,,,,,25.5,22.6,30,77.3,2,2010,0,3,0,25.36,Seoul,605,451,154,342,263,134,66,68,71,63,342,311,31,204,138
2010-09-07,10.5,20.00805524,,,,,,26.3,22.8,30.8,56.5,3,2010,0,3,0,25.82,Seoul,576,451,125,314,262,125,62,63,62,63,320,303,17,174,146
2010-09-08,9.958333333,24.34256055,4.078810254,0.779533663,1.301212478,2.300133101,0.979385881,22.7,21.6,24.3,48.8,4,2010,0,3,0,25.28,Seoul,587,461,126,334,253,140,80,60,85,55,330,299,31,184,146
2010-09-09,11.16666667,22.1713948,,,,,,20.9,19,22.5,88,5,2010,0,3,0,24.1,Seoul,583,448,135,320,263,121,52,69,58,63,339,320,19,191,148
2010-09-10,9.636363636,18.40091638,,,,,,24,22.4,25.8,92,6,2010,0,3,0,23.88,Seoul,692,560,132,388,304,144,77,67,84,60,423,394,29,231,192
2010-09-11,7.15,13.44835681,,,,,,23.7,22.4,26.1,90.9,7,2010,0,3,0,23.52,Seoul,857,708,149,495,362,150,78,72,92,58,578,547,31,325,253
2010-09-12,10.28571429,17.58410138,,,,,,22.8,21,26.1,85.4,1,2010,0,3,0,22.82,Seoul,749,632,117,421,328,140,90,50,74,66,470,448,22,261,209
2010-09-13,29.25,51.70728929,,,,,,23.9,20.9,27.9,76.3,2,2010,0,3,0,23.06,Seoul,672,540,132,388,284,142,80,62,82,60,408,378,30,241,167
